id_ciudadano;id_usuario_asociado;fecha_alta;nombre;apellido;doc_nro;email;telefono;sexo;fecha_nacimiento;calle;calleAltura;contribuyente;enabled;habilitado;idCatastral;id_localidad;cuil;id_tipo_documento;id_sexo;id_nacionalidad;mails_chk;ren_chck;emp_chk;id_representacion;domicilio_manual;latitud;longitud;nivel_ciudadano;fecha_actualizacion;actualizado_por;codigo_postal
8732061;9506;16/5/2025;Maria Rosa;Cichero;16187188;maria.rosa.cichero257@example.com;1195674307;0;5/7/1967;San Lorenzo 1549;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9201617;9506;13/10/2025;Jorge Luis;Barandiaran;18192897;jorge.luis.barandiaran309@example.com;1188854074;0;30/7/1953;Sarmiento 3487;;;True;1;;25014;;1;;;True;True;;;0;;;;17/3/2026;seed@example.com;
7794519;9506;25/6/2024;Ricardo Jose;Bassini;41850200;ricardo.jose.bassini477@example.com;1106658844;1;5/8/1989;Moreno 1122;;;True;1;;25014;;1;;;True;True;;;0;;;;29/5/2025;seed@example.com;
9356998;9506;1/12/2025;Gabino Osvaldo;Cardona;38278731;gabino.osvaldo.cardona760@example.com;1119519331;0;4/11/1977;Mitre 4022;;;True;1;;;;1;;;True;True;;;0;;;;;;
9170136;9506;17/9/2025;Juana;Sequeira;12705071;juana.sequeira210@example.com;1119407702;0;2/5/1993;Brown 8366;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9299620;9506;26/10/2025;Marcela Andrea;Posse;21060094;marcela.andrea.posse741@example.com;;0;6/9/1939;Las Heras 784;;;True;1;;;27210600943;1;1;;True;True;;;0;;;;26/3/2026;;1138
8408850;9506;3/1/2025;Verónica Susana;Canz;31948928;veronica.susana.canz54@example.com;1119747611;1;20/5/1942;Rivadavia 4898;;;True;1;;25014;;1;;;True;True;;;0;;;;25/2/2026;seed@example.com;
8663510;9506;28/2/2025;Anibal Gabriel;Sappiano;37847494;;1117512793;0;19/3/1993;Independencia 9901;;;True;1;;14086;;1;;;True;True;;;0;;;;;;
9162579;9506;10/9/2025;Lucia;Santillan Vizcarra;14976739;lucia.santillan.vizcarra816@example.com;1142162532;1;17/9/1941;Rivadavia 6716;;;True;1;;25829;;1;;;True;True;;;0;;;;5/2/2026;seed@example.com;
8710126;9506;23/4/2025;Hector Juan;Vallina;32101083;hector.juan.vallina273@example.com;1128416126;0;3/1/1989;9 de Julio 8013;;;True;1;;25829;23321010838;1;1;;True;True;;;0;;;;20/5/2025;seed@example.com;1426
9170229;9506;17/9/2025;Ludmila;Chiaramonte;42980730;ludmila.chiaramonte385@example.com;1188965144;0;22/10/1968;San Martín 8408;;;True;1;;;;1;;;True;True;;;0;;;;;;
9646775;9506;11/2/2026;Silvia Carmen;Panyagua;19357707;silvia.carmen.panyagua87@example.com;1195664457;0;28/5/1947;Rivadavia 6533;;;True;1;;25829;27193577072;1;;;True;True;;;0;;;;18/2/2026;seed@example.com;1643
9646787;9506;11/2/2026;Patricia;Campos;15923475;patricia.campos695@example.com;;0;12/1/1972;Rivadavia 6615;;;True;1;;25829;23159234752;1;;;True;True;;;0;;;;12/3/2026;seed@example.com;1643
9325999;9506;11/11/2025;Elsa;Herrera;48152969;;1126488154;1;8/1/2000;25 de Mayo 5227;;;True;1;;;;1;;;True;True;;;0;;;;;;
9604203;9506;28/1/2026;Ricardo;Gonzalez;28535105;ricardo.gonzalez112@example.com;1186298885;0;25/3/1991;Independencia 9100;;;True;1;;25829;27285351057;1;;;True;True;;;0;;;;28/1/2026;seed@example.com;5152
9648604;9506;12/2/2026;Liliana;Axenfeld;35932424;liliana.axenfeld917@example.com;1165240434;;18/10/2005;Las Heras 7980;;;True;1;;25021;20359324241;1;;;True;True;;;0;;;;13/2/2026;seed@example.com;1606
8831748;9506;29/7/2025;Nestor Jorge;Meza;27774780;nestor.jorge.meza973@example.com;1146959162;1;21/12/1965;Moreno 1719;;;True;1;;25021;27277747806;1;2;;True;True;;;0;;;;20/1/2026;seed@example.com;1606
8822074;9506;21/7/2025;Juan Manuel;Benolich;48289123;juan.manuel.benolich791@example.com;;0;28/12/1957;Moreno 3997;;;True;1;;;27482891237;1;1;;True;True;;;0;;;;8/1/2026;;1606
9615133;9506;3/2/2026;Julieta Estefania;Ceretti;37178406;julieta.estefania.ceretti770@example.com;;;23/12/1975;9 de Julio 8792;;;True;1;;25021;23371784069;1;;;True;True;;;0;;;;3/2/2026;seed@example.com;1606
9681762;9506;10/3/2026;Maria Jose;Perrone;16650469;maria.jose.perrone38@example.com;;1;27/9/1985;Lavalle 8892;;;True;1;;25019;23166504693;1;;;True;True;;;0;;;;10/3/2026;seed@example.com;1030
8839827;9506;4/8/2025;Ruth Mabel;Alonso;12450546;ruth.mabel.alonso14@example.com;1156321163;0;31/12/1985;San Lorenzo 1620;;;True;1;;25829;20124505468;1;1;;True;True;;;0;;;;1/12/2025;seed@example.com;1606
9669082;9506;2/3/2026;Leonardo Ariel;Tófalo;46911914;leonardo.ariel.tofalo360@example.com;1114398623;1;4/4/1997;San Lorenzo 450;;;True;1;;25021;23469119146;1;;;True;True;;;0;;;;2/3/2026;seed@example.com;1605
9470128;9506;26/12/2025;De Los Santos Ramon;Orioli;44322863;de.los.santos.ramon.orioli305@example.com;1191925828;0;27/2/1990;Mitre 9298;;;True;1;;;;1;;;True;True;;;0;;;;;;
8474655;9506;23/1/2025;Martin;Martin Gomez;23990768;;1129443090;1;4/3/1987;Moreno 7205;;;True;1;;25021;;1;;;True;True;;;0;;;;13/11/2025;seed@example.com;
9672301;9506;3/3/2026;Johanna Soledad;Bellesi;21385240;johanna.soledad.bellesi749@example.com;;0;23/6/1981;Alvear 7328;;;True;1;;25021;27213852407;1;1;;True;True;;;0;;;;3/3/2026;seed@example.com;1606
8715174;9506;28/4/2025;Luis Horacio;Casanova;30527596;;1117881087;1;11/2/1940;San Martín 7644;;;True;1;;25021;;1;;;True;True;;;0;;;;25/8/2025;seed@example.com;
9655965;9506;20/2/2026;Pablo Ezequiel;Achkar;22729059;pablo.ezequiel.achkar663@example.com;1133436406;0;7/1/1978;25 de Mayo 1367;;;True;1;;25014;24227290594;1;;;True;True;;;0;;;;18/3/2026;seed@example.com;1638
9620113;9506;5/2/2026;Nora Marcela;Simon;24143997;nora.marcela.simon112@example.com;;0;15/6/1969;San Martín 7873;;;True;1;;25021;20241439978;1;;;True;True;;;0;;;;5/2/2026;seed@example.com;1606
8855287;9506;18/8/2025;Carlos Ernesto;Liano;12586074;;1135126651;0;13/11/1977;Güemes 6707;;;True;1;;;;1;;;True;True;;;0;;;;23/1/2026;seed@example.com;
9678255;9506;6/3/2026;Marco Antonio;Boan;31743739;marco.antonio.boan305@example.com;;1;17/3/1997;Mitre 1881;;;True;1;;;23317437397;1;2;;True;True;;;0;;;;6/3/2026;;1606
9564982;9506;9/1/2026;Maria Laura; Torres;29802838;maria.laura.torres401@example.com;1133187810;0;15/1/1976;Sarmiento 3687;;;True;1;;25021;27298028382;1;1;;True;True;;;0;;;;9/1/2026;seed@example.com;1606
8845981;9506;8/8/2025;Jose Francisco;Pavletic;13870750;;1113777567;0;1/1/1938;Pueyrredón 5457;;;True;1;;25019;;1;;;True;True;;;0;;;;13/3/2026;seed@example.com;
9340073;9506;20/11/2025;Eliana Patricia;Naso;45902324;eliana.patricia.naso611@example.com;1123608688;1;26/2/1943;Brown 2411;;;True;1;;25021;24459023246;1;2;;True;True;;;0;;;;27/2/2026;seed@example.com;1605
9614125;9506;3/2/2026;Mijail Eulogio;Pinto Briceño;25552988;mijail.eulogio.pinto.briceno764@example.com;1138273186;0;13/11/1987;Castelli 9020;;;True;1;;25021;23255529885;1;;;True;True;;;0;;;;6/2/2026;seed@example.com;1605
9329698;9506;13/11/2025;Roberto;Battini;14727560;roberto.battini110@example.com;1137326172;0;12/11/2007;Urquiza 4086;;;True;1;;;24147275607;1;1;;True;True;;;0;;;;13/11/2025;seed@example.com;
9147160;9506;28/8/2025;Agustin Ariel;Schiro;35894734;agustin.ariel.schiro854@example.com;1189459544;1;2/3/1968;Mitre 5958;;;True;1;;25021;;1;;;True;True;;;0;;;;1/12/2025;seed@example.com;
9191951;9506;2/10/2025;Adriana Marcela;Premiani;12193027;adriana.marcela.premiani118@example.com;1128456155;0;2/1/1987;Brown 568;;;True;1;;25021;;1;;;True;True;;;0;;;;25/11/2025;seed@example.com;
8834294;9506;30/7/2025;Hayde;Benitez;27936243;hayde.benitez983@example.com;;0;27/2/1986;Moreno 794;;;True;1;;;27279362438;1;1;;True;True;;;0;;;;;;1605
9662874;9506;25/2/2026;Cappellini;Collazo;30957178;cappellini.collazo477@example.com;1133687017;0;3/11/1965;Calle Falsa 5318;;;True;1;;25021;24309571785;1;;;True;True;;;0;;;;25/2/2026;seed@example.com;
9153579;9506;2/9/2025;Héctor Rodolfo;Sanchez Bandres;11448853;hector.rodolfo.sanchez.bandres764@example.com;;0;4/11/1980;Las Heras 885;;;True;1;;;23114488534;1;1;;True;True;;;0;;;;;;1605
9198616;9506;8/10/2025;Mario;Pared;14969815;mario.pared398@example.com;1153745433;1;18/1/1978;Lavalle 4048;;;True;1;;;;1;;;True;True;;;0;;;;25/3/2026;seed@example.com;
9149611;9506;29/8/2025;Gabriela Eliana;Pacheco;40474522;gabriela.eliana.pacheco741@example.com;1178841945;1;20/3/1959;Moreno 5459;;;True;1;;25021;;1;;;True;True;;;0;;;;10/3/2026;seed@example.com;
9642110;9506;9/2/2026;Nicole Ayelen;Cardenas;17396860;nicole.ayelen.cardenas900@example.com;;1;7/9/1951;Mitre 2011;;;True;1;;25021;24173968609;1;;;True;True;;;0;;;;9/2/2026;seed@example.com;1606
8714523;9506;28/4/2025;Antonia;Vivante;12174422;antonia.vivante699@example.com;;0;2/8/1987;Av. Siempre Viva 6529;;;True;1;;25021;27121744227;1;1;;True;True;;;0;;;;7/1/2026;seed@example.com;1605
8329842;9506;20/9/2024;Vera;Saavedra Saenz Valiente;33414075;vera.saavedra.saenz.valiente432@example.com;1178628676;1;13/12/1962;9 de Julio 9232;;;True;1;;25021;;1;;;True;True;;;0;;;;27/9/2024;seed@example.com;
7803931;9506;8/7/2024;Vanesa;Diaz;35038191;;1116319597;0;24/4/1967;9 de Julio 1559;;;True;1;;25021;;1;;;True;True;;;0;;;;10/7/2024;seed@example.com;
8730298;9506;15/5/2025;Marcela Del Carmen;Vicente;39003529;marcela.del.carmen.vicente608@example.com;1172263962;0;1/9/1947;Güemes 2325;;;True;1;;25021;;1;;;True;True;;;0;;;;;;
9350778;9506;27/11/2025;Cristina;Mosquera;24081724;cristina.mosquera828@example.com;;0;17/10/1992;Calle Falsa 6295;;;True;1;;25021;24240817241;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;1429
9649637;9506;13/2/2026;Hector Luis;Cardigonde;27243141;hector.luis.cardigonde53@example.com;1194056738;0;31/3/1954;Urquiza 196;;;True;1;;25829;20272431410;1;;;True;True;;;0;;;;13/2/2026;seed@example.com;1650
9186799;9506;30/9/2025;Sandra Maria De Lujan;Cragaris;44571968;;1107447822;0;25/8/1981;Güemes 5516;;;True;1;;25829;;1;;;True;True;;;0;;;;17/12/2025;seed@example.com;
9147630;9506;28/8/2025;Miguel Cane;Paz;34602786;;1185457530;0;23/1/1962;Av. Siempre Viva 4098;;;True;1;;;;1;;;True;True;;;0;;;;;;
9177640;9506;22/9/2025;Gabriela Analia;Sanchez;30042465;;1111362303;0;1/5/1976;Sarmiento 7885;;;True;1;;25021;;1;;;True;True;;;0;;;;12/2/2026;seed@example.com;
9148575;9506;29/8/2025;Susana;Ortiz;22729657;;;0;9/10/2002;San Lorenzo 7149;;;True;1;;;;1;;;True;True;;;0;;;;4/9/2025;seed@example.com;
9672508;9506;3/3/2026;Paola Carolina Del Valle;Droglas;23195210;paola.carolina.del.valle.droglas922@example.com;1164322114;0;23/12/1994;Sarmiento 5089;;;True;1;;25014;27231952106;1;;;True;True;;;0;;;;3/3/2026;seed@example.com;1609
8852558;9506;14/8/2025;Miguel Angel;Escribano;18713804;miguel.angel.escribano819@example.com;;0;27/7/1942;Castelli 6149;;;True;1;;;;1;;;True;True;;;0;;;;;;
9676064;9506;5/3/2026;Andrea;Huerta;43978568;andrea.huerta553@example.com;;0;29/12/1944;Lavalle 6269;;;True;1;;25829;27439785687;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;1667
9191003;9506;2/10/2025;Patricia Carmen;Cossu;27250392;patricia.carmen.cossu307@example.com;1112071193;0;12/3/2008;Mitre 433;;;True;1;;25829;;1;;;True;True;;;0;;;;26/1/2026;seed@example.com;
9654257;9506;19/2/2026;Maria Candela;Uktveris;21708957;maria.candela.uktveris33@example.com;1186960412;0;1/12/1940;9 de Julio 9032;;;True;1;;25829;23217089574;1;;;True;True;;;0;;;;19/2/2026;seed@example.com;1615
9462852;9506;17/12/2025;Lidia;De La Puerta Echeverria;42885522;;1184503878;0;27/3/1950;Moreno 2033;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9680335;9506;9/3/2026;Gustavo Alejandro;Rial;29958657;gustavo.alejandro.rial133@example.com;;0;9/4/1956;Güemes 4570;;;True;1;;25829;24299586573;1;;;True;True;;;0;;;;9/3/2026;seed@example.com;1714
9306619;9506;31/10/2025;Rosana Noemi;Pulfer;40967861;rosana.noemi.pulfer353@example.com;1163878936;0;7/8/1966;Independencia 578;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9306632;9506;31/10/2025;Rocio;Telesco;30385189;rocio.telesco149@example.com;1178954760;0;18/8/1964;Belgrano 8762;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
9576174;9506;16/1/2026;Emiliano;Ghinatti;48238008;;1138933657;1;5/6/1995;Castelli 2548;;;True;1;;25020;24482380087;1;;;True;True;;;0;;;;16/1/2026;seed@example.com;1607
9654222;9506;19/2/2026;Maria Mercedes;Ares;14879371;maria.mercedes.ares551@example.com;1189449485;0;27/6/2003;San Lorenzo 5940;;;True;1;;25829;24148793713;1;;;True;True;;;0;;;;19/2/2026;seed@example.com;0
8845007;9506;7/8/2025;Ines Elba;Ostrouka;44133821;ines.elba.ostrouka770@example.com;1101418884;0;20/5/2006;Alvear 6485;;;True;1;;25014;;1;;;True;True;;;0;;;;8/8/2025;seed@example.com;
8827302;9506;24/7/2025;Pablo;Posch;29241208;pablo.posch86@example.com;1176518316;1;5/9/1954;Urquiza 2531;;;True;1;;25829;;1;;;True;True;;;0;;;;25/3/2026;seed@example.com;
9569179;9506;13/1/2026;Carlos Alberto;Gomez;10186090;carlos.alberto.gomez109@example.com;;0;12/1/1985;Lavalle 1116;;;True;1;;;24101860906;1;1;;True;True;;;0;;;;4/3/2026;;1607
8838830;9506;4/8/2025;Claudia;Vergara;26933241;claudia.vergara353@example.com;1188334643;0;16/6/1994;Brown 7804;;;True;1;;25020;;1;;;True;True;;;0;;;;7/1/2026;seed@example.com;
9665968;9506;26/2/2026;Rene;Torres;26303870;rene.torres531@example.com;1127882725;0;28/3/1982;Mitre 4694;;;True;1;;25020;27263038702;1;;;True;True;;;0;;;;26/2/2026;seed@example.com;0
9319061;9506;6/11/2025;Maria Susana;Genovese;11599101;maria.susana.genovese535@example.com;1168541245;0;6/8/1949;Pueyrredón 3704;;;True;1;;;;1;;;True;True;;;0;;;;7/11/2025;seed@example.com;
9624611;9506;9/2/2026;Elena;Morganti Orlis;11637902;elena.morganti.orlis822@example.com;1101514171;0;25/4/1991;Belgrano 9592;;;True;1;;25019;27116379020;1;;;True;True;;;0;;;;19/2/2026;seed@example.com;1605
9165283;9506;12/9/2025;Kelly Alicia;Arenales;33320958;kelly.alicia.arenales183@example.com;1168577230;0;5/1/1962;Alvear 6928;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
8789934;9506;23/6/2025;Norma Irene;Carluccio;47858546;norma.irene.carluccio194@example.com;1108522165;1;7/7/1950;San Lorenzo 509;;;True;1;;25829;;1;;;True;True;;;0;;;;13/1/2026;seed@example.com;
9172223;9506;18/9/2025;Juan;Perez;29964426;juan.perez550@example.com;1143833087;0;9/4/1946;Güemes 2759;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9572646;9506;14/1/2026;Lara Maite;Fallacara;21796524;lara.maite.fallacara39@example.com;;;4/9/1974;San Martín 3261;;;True;1;;25829;23217965248;1;;;True;True;;;0;;;;15/1/2026;seed@example.com;1852
9178615;9506;23/9/2025;Liliana Sara;Mayer;42699273;liliana.sara.mayer812@example.com;1107882452;0;22/3/2006;Lavalle 1612;;;True;1;;;;1;;;True;True;;;0;;;;;;
9141646;9506;25/8/2025;Silvana Gabriela;Biancucci;38740568;;1149019898;0;11/4/1962;Las Heras 3652;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
8841436;9506;5/8/2025;María Belén;Amarilla;44384524;maria.belen.amarilla778@example.com;1138629780;0;28/5/2004;Calle Falsa 9763;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
8841421;9506;5/8/2025;Mirta Susana;Traverso;20998945;mirta.susana.traverso428@example.com;1141664323;0;8/8/1969;Brown 2824;;;True;1;;25020;;1;;;True;True;;;0;;;;6/2/2026;seed@example.com;
9347995;9506;26/11/2025;Marta Susana;Arena;44425610;marta.susana.arena374@example.com;1141630424;1;14/5/1954;Las Heras 6489;;;True;1;;25829;;1;;;True;True;;;0;;;;26/3/2026;seed@example.com;
9654737;9506;19/2/2026;Blanca Nieve;Bertolotto;12849055;blanca.nieve.bertolotto638@example.com;;0;3/3/1983;Av. Siempre Viva 2140;;;True;1;;25829;24128490550;1;;;True;True;;;0;;;;19/2/2026;seed@example.com;1667
9296577;9506;23/10/2025;Maria Andrea;Veiga;43049064;;1107130913;0;23/8/1961;Güemes 9021;;;True;1;;25829;;1;;;True;True;;;0;;;;6/1/2026;seed@example.com;
9426955;9506;3/12/2025;Cielo;Canepa;25480752;cielo.canepa247@example.com;1149120451;0;5/4/1939;Independencia 3085;;;True;1;;25829;;1;;;True;True;;;0;;;;26/1/2026;seed@example.com;
9359318;9506;2/12/2025;Facundo Ezequiel;Valencia;20870348;facundo.ezequiel.valencia825@example.com;1157714488;0;18/3/1997;Castelli 7011;;;True;1;;;;1;;;True;True;;;0;;;;;;
9565676;9506;9/1/2026;Marcela Noemi;Holboll;41111027;;;0;6/10/1974;25 de Mayo 2708;;;True;1;;25020;20411110278;1;;;True;True;;;0;;;;9/1/2026;seed@example.com;1607
9355765;9506;1/12/2025;Ketty Celica;Centurion Santana;46053972;ketty.celica.centurion.santana163@example.com;1142365198;0;26/10/2001;Brown 7984;;;True;1;;25020;;1;;;True;True;;;0;;;;15/12/2025;seed@example.com;
8836014;9506;31/7/2025;Aixa Ayelen;Amarilla;39953011;aixa.ayelen.amarilla633@example.com;1181689893;0;14/5/1960;San Martín 197;;;True;1;;;;1;;;True;True;;;0;;;;;;
9146257;9506;27/8/2025;Celia;Rzondzinski;40680087;celia.rzondzinski416@example.com;1112544758;1;13/1/1966;Belgrano 6704;;;True;1;;25829;;1;;;True;True;;;0;;;;3/2/2026;seed@example.com;
8857994;9506;20/8/2025;Eva Maria Cristina;Lastra;28827387;eva.maria.cristina.lastra86@example.com;1106696815;0;2/7/1965;Alvear 9157;;;True;1;;25829;;1;;;True;True;;;0;;;;22/12/2025;seed@example.com;
8795625;9506;27/6/2025;Victor;Quartieri;18662499;victor.quartieri397@example.com;;1;8/12/1958;25 de Mayo 8674;;;True;1;;25020;24186624991;1;2;;True;True;;;0;;;;27/6/2025;seed@example.com;1607
9207908;9506;17/10/2025;Maria Alicia;Cavallini;14900601;maria.alicia.cavallini764@example.com;1178674537;0;17/7/1956;Brown 1934;;;True;1;;25017;27149006010;1;;;True;True;;;0;;;;12/2/2026;seed@example.com;
8713067;9506;25/4/2025;Sergio;Pose;48836985;;;1;7/10/1939;Lavalle 1859;;;True;1;;;;1;;;True;True;;;0;;;;;;
8701915;9506;15/4/2025;Juan;Compagno;29053653;;1198248818;0;30/8/1960;Lavalle 8273;;;True;1;;25020;;1;;;True;True;;;0;;;;;;
9141565;9506;25/8/2025;Jorge;Lopez Linardelli;45999983;jorge.lopez.linardelli548@example.com;1174674185;0;20/5/1981;25 de Mayo 9413;;;True;1;;25015;;1;;;True;True;;;0;;;;2/12/2025;seed@example.com;
9606918;9506;29/1/2026;Anibal Luis;Fratini;48450591;anibal.luis.fratini746@example.com;1177703946;0;17/9/1973;San Lorenzo 749;;;True;1;;25022;27484505915;1;;;True;True;;;0;;;;29/1/2026;seed@example.com;1602
8850448;9506;12/8/2025;Jorge Alejandro;Arguelles;15933807;jorge.alejandro.arguelles523@example.com;1125877260;0;12/1/1987;25 de Mayo 8403;;;True;1;;25014;;1;;;True;True;;;0;;;;;;
9187770;9506;1/10/2025;Alfredo;Montoya;42203939;alfredo.montoya673@example.com;1138290079;0;11/4/1978;Güemes 9953;;;True;1;;25022;;1;;;True;True;;;0;;;;23/1/2026;seed@example.com;
8857423;9506;19/8/2025;Carlos Alberto;Cordone;23489553;carlos.alberto.cordone58@example.com;1141132904;0;11/2/1963;Independencia 4792;;;True;1;;;;1;;;True;True;;;0;;;;4/12/2025;seed@example.com;
9618039;9506;4/2/2026;Isabel;Martin;11872411;isabel.martin370@example.com;1198463146;0;14/11/1971;Rivadavia 415;;;True;1;;25017;20118724115;1;;;True;True;;;0;;;;4/2/2026;seed@example.com;1603
9427498;9506;3/12/2025;Matias;Jalil;14030135;matias.jalil677@example.com;1173759987;1;22/3/1947;Brown 7461;;;True;1;;25022;23140301359;1;2;;True;True;;;0;;;;3/2/2026;seed@example.com;1602
9614928;9506;3/2/2026;Silvia Teresa;Neuten;37177411;silvia.teresa.neuten429@example.com;1118418467;0;14/11/1962;9 de Julio 5514;;;True;1;;25022;23371774117;1;;;True;True;;;0;;;;25/3/2026;seed@example.com;0
9571665;9506;14/1/2026;Ruben Oscar;Villalva;11502213;ruben.oscar.villalva190@example.com;;0;4/6/1986;Alvear 3964;;;True;1;;;27115022135;1;;;True;True;;;0;;;;14/1/2026;seed@example.com;1006
9590182;9506;20/1/2026;Fernando Raúl;Balanesco;16956081;fernando.raul.balanesco605@example.com;1176392527;0;20/1/1943;Calle Falsa 2125;;;True;1;;25017;23169560815;1;1;;True;True;;;0;;;;20/1/2026;seed@example.com;1602
8840656;9506;5/8/2025;Federico;Veron;48660422;federico.veron164@example.com;1169359834;1;11/3/2002;San Lorenzo 7755;;;True;1;;;;1;;;True;True;;;0;;;;16/9/2025;seed@example.com;
8705937;9506;21/4/2025;Teresa Isabel;Frias;41608679;teresa.isabel.frias633@example.com;1106195110;1;12/5/2004;Pueyrredón 3645;;;True;1;;25017;;1;;;True;True;;;0;;;;11/12/2025;seed@example.com;
9660425;9506;24/2/2026;Maria Agustina;Stagliano;47570141;maria.agustina.stagliano265@example.com;1190307199;;21/5/1995;Belgrano 8800;;;True;1;;25017;24475701413;1;;;True;True;;;0;;;;24/2/2026;seed@example.com;1604
9430449;9506;5/12/2025;Elena Antonia;Caceres Scribano;14271712;elena.antonia.caceres.scribano124@example.com;1109734112;0;22/1/1941;Independencia 481;;;True;1;;;;1;;;True;True;;;0;;;;;;
9351531;9506;28/11/2025;Ana Laura;Garagarza;34066937;ana.laura.garagarza334@example.com;1145407659;0;16/3/1999;Sarmiento 9565;;;True;1;;25022;;1;;;True;True;;;0;;;;20/3/2026;seed@example.com;
7790261;9506;18/6/2024;Lucas Nahuel;Vazquez;10407762;lucas.nahuel.vazquez800@example.com;1194608636;0;11/5/1957;Las Heras 6361;;;True;1;;25022;;1;;;True;True;;;0;;;;25/3/2026;seed@example.com;
8826264;9506;24/7/2025;Ouliana;Pueta;31945498;ouliana.pueta523@example.com;;0;8/10/1966;Las Heras 9488;;;True;1;;;23319454984;1;1;;True;True;;;0;;;;;;1602
8844673;9506;7/8/2025;David;Burzio;23394796;david.burzio201@example.com;1144512854;0;4/9/1979;Rivadavia 3879;;;True;1;;25015;;1;;;True;True;;;0;;;;17/9/2025;seed@example.com;
9305607;9506;30/10/2025;Silvana;Bustelo Menendez;26975098;;1199356544;1;14/3/1939;Güemes 9821;;;True;1;;25015;;1;;;True;True;;;0;;;;;;
8838618;9506;4/8/2025;Gabriel Bernardo;Casado;49257439;gabriel.bernardo.casado875@example.com;1113162733;0;25/3/1979;Belgrano 7481;;;True;1;;25015;;1;;;True;True;;;0;;;;18/3/2026;seed@example.com;
9182564;9506;26/9/2025;Sandra;Giuliani;18510566;sandra.giuliani983@example.com;1198745020;1;31/1/1966;Lavalle 8367;;;True;1;;;;1;;;True;True;;;0;;;;9/3/2026;seed@example.com;
9666040;9506;26/2/2026;Antonella Romina;Semeraro;20465366;antonella.romina.semeraro299@example.com;;;14/9/1994;Calle Falsa 5580;;;True;1;;25022;24204653664;1;;;True;True;;;0;;;;26/2/2026;seed@example.com;1604
9157586;9506;5/9/2025;Magali Angeline;Merlo;23665642;magali.angeline.merlo160@example.com;;1;10/6/1939;Moreno 6804;;;True;1;;25014;23236656422;1;2;;True;True;;;0;;;;5/9/2025;seed@example.com;1602
9337307;9506;18/11/2025;Maria Pia;Moreno;17627349;maria.pia.moreno728@example.com;1102560067;0;6/11/1981;San Martín 5089;;;True;1;;25014;;1;;;True;True;;;0;;;;20/11/2025;seed@example.com;
9468439;9506;23/12/2025;Ana Maria;Herjo;11325722;ana.maria.herjo517@example.com;1197095661;0;30/4/1947;Belgrano 9536;;;True;1;;25022;;1;;;True;True;;;0;;;;;;
8805914;9506;8/7/2025;Alicia;Carballo;38108905;alicia.carballo246@example.com;1114121966;0;28/4/1967;Brown 7576;;;True;1;;25015;;1;;;True;True;;;0;;;;17/7/2025;seed@example.com;
9672143;9506;3/3/2026;Silvia;Galli;23966028;silvia.galli183@example.com;1139252296;0;3/3/1969;Rivadavia 9584;;;True;1;;;20239660282;1;;;True;True;;;0;;;;3/3/2026;seed@example.com;1602
9298404;9506;24/10/2025;Lucas;Schamber;24845922;lucas.schamber702@example.com;1177017813;0;29/4/1959;Alvear 6478;;;True;1;;;;1;;;True;True;;;0;;;;5/3/2026;seed@example.com;
9299716;9506;27/10/2025;Marcela Susana;Alfieri;47241224;marcela.susana.alfieri477@example.com;1137622953;0;30/3/1975;Pueyrredón 1921;;;True;1;;25014;;1;;;True;True;;;0;;;;2/2/2026;seed@example.com;
9065921;9506;22/8/2025;Rosalia Ines;Ferrari;23917961;rosalia.ines.ferrari806@example.com;1118830974;0;17/7/2007;Castelli 2127;;;True;1;;;;1;;;True;True;;;0;;;;8/1/2026;seed@example.com;
9660265;9506;24/2/2026;Esteban;Roma;30686625;esteban.roma82@example.com;1123576256;0;28/1/1994;Brown 3214;;;True;1;;;27306866257;1;;;True;True;;;0;;;;24/2/2026;seed@example.com;1006
9615257;9506;3/2/2026;Facundo Jorge;Gonzalez Tain;23541851;facundo.jorge.gonzalez.tain90@example.com;1101026722;0;18/1/1978;Calle Falsa 7156;;;True;1;;14087;20235418518;1;;;True;True;;;0;;;;5/2/2026;seed@example.com;1170
9591657;9506;21/1/2026;Rafael;Errecart;30275917;rafael.errecart304@example.com;;0;8/9/1958;Urquiza 3808;;;True;1;;25829;20302759170;1;;;True;True;;;0;;;;21/1/2026;seed@example.com;1669
9710016;9506;27/3/2026;Guilleermo;Paradiso;11963955;guilleermo.paradiso34@example.com;1179349928;0;1/1/1997;25 de Mayo 3885;;;True;1;;25829;23119639551;1;;;True;True;;;0;;;;27/3/2026;seed@example.com;1664
9298512;9506;24/10/2025;Maria Isabel;Marchetta;43415513;;1101858867;1;16/9/1958;Rivadavia 670;;;True;1;;25829;;1;;;True;True;;;0;;;;;;
